,Sliding window,shenzhen,futian,baoan,pingshan,guangming,longhua,luohu,nanshan,yantian,longgang
16,2020/3/5,0.323957907,0.377065014,0.41175574,0.416494434,0.297263628,0.348369135,0.335421334,0.280937759,0.338369412,0.392294923
17,2020/3/6,0.323998916,0.388004221,0.411225492,0.406927739,0.287736588,0.366852489,0.341762465,0.283125223,0.337582173,0.388854615
18,2020/3/7,0.31837552,0.385561005,0.404451612,0.403105614,0.280838863,0.371170051,0.341778756,0.27667018,0.327273139,0.36857804
19,2020/3/8,0.314758786,0.377697082,0.408338114,0.396384897,0.274526147,0.390602642,0.346407431,0.278505376,0.31604795,0.363632087
20,2020/3/9,0.314257884,0.372852102,0.407227961,0.400735891,0.279608205,0.404888019,0.349050535,0.28251649,0.294534001,0.354282957
21,2020/3/10,0.311774199,0.366760021,0.407634186,0.389522426,0.282613384,0.417014237,0.351785458,0.279853621,0.287635969,0.353143685
22,2020/3/11,0.307518099,0.355679605,0.404752265,0.393420617,0.2915961,0.420307947,0.345484961,0.265102102,0.265608256,0.34976187
23,2020/3/12,0.308493064,0.35561625,0.405625624,0.38471516,0.298958226,0.460332759,0.341748634,0.269058437,0.255564751,0.353447762
24,2020/3/13,0.304195662,0.352874312,0.392013897,0.37777315,0.294175545,0.489756319,0.327317518,0.271458071,0.255803443,0.355323873
25,2020/3/14,0.301286423,0.360598003,0.389218503,0.386973133,0.295929048,0.515723919,0.321302671,0.269279743,0.249384025,0.339469662
26,2020/3/15,0.301341494,0.357448756,0.395706072,0.395763029,0.303505248,0.56675766,0.315791748,0.263100521,0.245014636,0.335139758
27,2020/3/16,0.302505744,0.358594595,0.401303131,0.398329101,0.310657069,0.562794546,0.312588786,0.27099533,0.232400534,0.336386348
28,2020/3/17,0.30192444,0.357425404,0.392120536,0.408404935,0.312866816,0.611601548,0.303343405,0.271558001,0.240127886,0.335863593
29,2020/3/18,0.301992626,0.359257585,0.398199154,0.420714565,0.310763568,0.711639854,0.297716484,0.274742685,0.240638476,0.333943551
30,2020/3/19,0.302055149,0.355455177,0.394019233,0.420266882,0.312100518,0.830488376,0.293723645,0.275368686,0.247301215,0.341249026
31,2020/3/20,0.302190596,0.354723175,0.414396397,0.4098576,0.312678215,0.982869883,0.291601107,0.271744962,0.251492935,0.347434541
32,2020/3/21,0.304138322,0.351302558,0.431006418,0.413783928,0.309885362,1.05953268,0.28862971,0.27223973,0.260857609,0.352650485
33,2020/3/22,0.310850964,0.350798075,0.446435126,0.431732978,0.320036877,1.289866559,0.295220188,0.282009296,0.266060702,0.371684703
34,2020/3/23,0.312254095,0.344418438,0.472837558,0.430391676,0.32319752,1.320033003,0.299245691,0.283345025,0.272644118,0.390095018
35,2020/3/24,0.313082965,0.340716892,0.493687961,0.448372226,0.329724102,1.415042149,0.296108784,0.273019255,0.275139358,0.39594029
36,2020/3/25,0.311308662,0.335995689,0.486247608,0.456145659,0.328595867,1.386340173,0.296493824,0.277060342,0.268498652,0.392885249
37,2020/3/26,0.308851339,0.335926491,0.487992635,0.474460748,0.324180935,1.303475485,0.28842028,0.278707795,0.269875316,0.388741197
38,2020/3/27,0.308197689,0.340436439,0.499789495,0.462307453,0.320663087,1.002582257,0.278801608,0.281747584,0.261950988,0.386621894
39,2020/3/28,0.309278547,0.338974585,0.484416965,0.467050829,0.319191969,0.897600613,0.272209628,0.284905672,0.251511216,0.412479606
40,2020/3/29,0.315904204,0.353114941,0.490860642,0.470747458,0.321540574,0.776057298,0.274899607,0.280918359,0.252596697,0.424123154
41,2020/3/30,0.320172089,0.359361501,0.495297261,0.4717459,0.332190955,0.768227337,0.275042852,0.283039411,0.276253385,0.434562377
42,2020/3/31,0.321239238,0.360859943,0.503781844,0.472005352,0.3391841,0.734639053,0.275078967,0.274881488,0.282269365,0.441119337
43,2020/4/1,0.320165947,0.358401905,0.518131221,0.475334777,0.339271123,0.678578313,0.268596993,0.268674803,0.291350777,0.435382576
44,2020/4/2,0.314222671,0.347868888,0.551743495,0.471308368,0.335289236,0.653744711,0.266738648,0.247610706,0.282700781,0.431741821
45,2020/4/3,0.309627597,0.338264124,0.535827497,0.469430034,0.336163426,0.643271891,0.267222658,0.236108958,0.276950648,0.434579041
46,2020/4/4,0.304429654,0.328977422,0.53846999,0.461105387,0.332341783,0.491622131,0.26718478,0.230711525,0.270608216,0.43696254
47,2020/4/5,0.302915165,0.330588822,0.541161913,0.456331078,0.331952849,0.421052455,0.262258509,0.222371379,0.26448317,0.438392326
48,2020/4/6,0.303910245,0.331629488,0.528175366,0.458282019,0.33132068,0.487355875,0.265443582,0.213890032,0.275344687,0.439775634
49,2020/4/7,0.301533514,0.327825448,0.523161094,0.458359409,0.323992388,0.432180463,0.273459757,0.212776025,0.255249897,0.432789003
50,2020/4/8,0.297616289,0.318501461,0.536734102,0.440141844,0.32219647,0.420765728,0.273001171,0.211548001,0.265626036,0.431387476
51,2020/4/9,0.294260221,0.308230517,0.540234843,0.433081254,0.324087218,0.408453637,0.278227035,0.208325312,0.267619573,0.422338559
52,2020/4/10,0.290558355,0.300772849,0.546760032,0.459918822,0.320589828,0.379768677,0.280634533,0.200403063,0.273005696,0.420465423
53,2020/4/11,0.28930139,0.295575111,0.578699635,0.437745831,0.316503824,0.420892216,0.282750099,0.19889351,0.284091764,0.405357377
54,2020/4/12,0.286705337,0.293278628,0.57519344,0.435016637,0.312929442,0.433731938,0.27634093,0.194642626,0.274480681,0.408906619
55,2020/4/13,0.281204665,0.286396511,0.574464936,0.42971561,0.306945726,0.44005963,0.272880945,0.201962276,0.258276674,0.400273512
56,2020/4/14,0.284414234,0.292196286,0.604124662,0.419219582,0.30393646,0.483670987,0.28975176,0.205777435,0.254926876,0.391509893
57,2020/4/15,0.282893034,0.288668656,0.597220749,0.420601392,0.302890762,0.512701918,0.285970266,0.204417273,0.256514211,0.403356461
58,2020/4/16,0.285255647,0.294295328,0.576077581,0.409599686,0.299061161,0.536021224,0.288474279,0.207494554,0.287563761,0.414743906
59,2020/4/17,0.2879499,0.295468768,0.60170811,0.397571852,0.311471583,0.571292687,0.291309126,0.201437891,0.298965719,0.424492783
60,2020/4/18,0.297482591,0.308149922,0.626191992,0.407630382,0.346055639,0.840669896,0.291002657,0.210427792,0.299884625,0.440523544
61,2020/4/19,0.303815344,0.309967302,0.636675166,0.417400905,0.369841948,1.005975256,0.294791151,0.221080401,0.305997288,0.449116207
62,2020/4/20,0.308750947,0.316401952,0.661095275,0.424056826,0.386794557,0.953182296,0.297615115,0.223252469,0.296084206,0.451822784
63,2020/4/21,0.311336991,0.321406814,0.686457408,0.415493493,0.407850398,1.12550479,0.297488169,0.220307806,0.303659427,0.463023383
64,2020/4/22,0.315460391,0.330775795,0.694649559,0.422231632,0.429474469,0.964558024,0.297242677,0.222131716,0.302001337,0.46940924
65,2020/4/23,0.314866707,0.332077171,0.705128825,0.427734654,0.441937895,0.986604237,0.311104625,0.224215376,0.292242252,0.457461719
66,2020/4/24,0.313442761,0.334455857,0.706207332,0.410905119,0.441602453,1.216076333,0.313463193,0.214061518,0.312769797,0.452515111
67,2020/4/25,0.308671054,0.331345515,0.707218656,0.419310966,0.440539065,1.134563085,0.317691306,0.214646782,0.29713685,0.445363146
68,2020/4/26,0.307018173,0.325047424,0.694818986,0.427561508,0.446035949,1.509182964,0.330689433,0.225435878,0.295029021,0.426869605
69,2020/4/27,0.311588447,0.330734023,0.684243469,0.423146352,0.451851108,1.52794265,0.335017635,0.232225081,0.301177119,0.438997116
70,2020/4/28,0.306586365,0.324786626,0.653087099,0.419442479,0.445647782,1.570573366,0.331067785,0.225629091,0.3198461,0.442760569
71,2020/4/29,0.305075315,0.31810786,0.639656482,0.401068091,0.473439894,1.533401148,0.332091078,0.230373592,0.330102576,0.458238121
72,2020/4/30,0.300787956,0.31690668,0.654535565,0.407712854,0.477427874,1.382328101,0.33137683,0.224434698,0.284398152,0.420274718
73,2020/5/1,0.301831794,0.316448375,0.631331595,0.461077353,0.481404069,1.327694408,0.33444912,0.229569293,0.277733492,0.407111312
74,2020/5/2,0.30096555,0.31452615,0.639330789,0.417627355,0.48651794,1.418851279,0.338702001,0.235624417,0.27353874,0.389004841
75,2020/5/3,0.299424399,0.317720579,0.658674155,0.404927613,0.481729986,1.294123485,0.340625565,0.227573204,0.278739059,0.378740116
