,user id,issued time,organizer id,task label
2751047,404,2020-02-18 09:30:00,574,6.0
2749672,3051,2020-02-18 11:00:00,2698,6.0
2749673,4429,2020-02-18 11:00:00,2698,6.0
2749674,5796,2020-02-18 11:00:00,2698,6.0
2749675,8217,2020-02-18 11:00:00,2698,6.0
2749273,4011,2020-02-18 12:00:00,3339,2.0
2749272,3630,2020-02-18 12:00:00,3339,2.0
2749271,3380,2020-02-18 12:00:00,3339,2.0
2750336,1850,2020-02-18 14:00:00,307,6.0
2749407,3506,2020-02-18 14:00:00,2698,6.0
2749278,3743,2020-02-18 14:00:00,3380,6.0
2749277,3339,2020-02-18 14:00:00,3380,6.0
2750382,2052,2020-02-18 14:00:00,307,6.0
2750383,2442,2020-02-18 14:00:00,307,6.0
2748764,7795,2020-02-18 16:00:00,6430,6.0
2748765,7902,2020-02-18 16:00:00,6430,6.0
2748766,7945,2020-02-18 16:00:00,6430,6.0
2748767,8101,2020-02-18 16:00:00,6430,6.0
2748768,8177,2020-02-18 16:00:00,6430,6.0
2748763,7686,2020-02-18 16:00:00,6430,6.0
2748762,7672,2020-02-18 16:00:00,6430,6.0
2748760,7601,2020-02-18 16:00:00,6430,6.0
2748759,5761,2020-02-18 16:00:00,6430,6.0
2748761,7647,2020-02-18 16:00:00,6430,6.0
2747733,6745,2020-02-18 20:00:00,9346,2.0
2747734,7065,2020-02-18 20:00:00,9346,2.0
2747731,3618,2020-02-18 20:00:00,9346,2.0
2747736,12465,2020-02-18 20:00:00,9346,2.0
2747732,6624,2020-02-18 20:00:00,9346,2.0
2747735,9394,2020-02-18 20:00:00,9346,2.0
2748726,3989,2020-02-18 20:10:00,4058,6.0
2748725,3690,2020-02-18 20:10:00,4058,6.0
2748727,7698,2020-02-18 20:10:00,4058,6.0
2748139,2748,2020-02-19 07:00:00,7825,6.0
2747946,10058,2020-02-19 08:00:00,3707,0.0
2747945,9982,2020-02-19 08:00:00,3707,0.0
2747944,9457,2020-02-19 08:00:00,3707,0.0
2747943,6624,2020-02-19 08:00:00,3707,0.0
2747942,3675,2020-02-19 08:00:00,3707,0.0
2746535,3924,2020-02-19 08:00:00,4105,0.0
2747364,7806,2020-02-19 08:10:00,10046,0.0
2747365,11740,2020-02-19 08:10:00,10046,0.0
2747366,11759,2020-02-19 08:10:00,10046,0.0
2746320,12940,2020-02-19 09:00:00,4989,6.0
2746319,9667,2020-02-19 09:00:00,4989,6.0
2747571,5701,2020-02-19 09:00:00,6999,0.0
2747572,6136,2020-02-19 09:00:00,6999,0.0
2747573,10440,2020-02-19 09:00:00,6999,0.0
2746468,13615,2020-02-19 09:00:00,5607,6.0
2746466,6114,2020-02-19 09:00:00,5607,6.0
2746467,13509,2020-02-19 09:00:00,5607,6.0
2746463,5670,2020-02-19 09:00:00,5607,6.0
2746464,6064,2020-02-19 09:00:00,5607,6.0
2746465,6083,2020-02-19 09:00:00,5607,6.0
2743812,5882,2020-02-19 11:15:00,2528,6.0
2743811,3083,2020-02-19 11:15:00,2528,6.0
2748469,8315,2020-02-19 11:30:00,4587,0.0
2748464,7953,2020-02-19 11:30:00,4587,0.0
2748465,7954,2020-02-19 11:30:00,4587,0.0
2748470,8583,2020-02-19 11:30:00,4587,0.0
2748467,8212,2020-02-19 11:30:00,4587,0.0
2748468,8247,2020-02-19 11:30:00,4587,0.0
2748466,8136,2020-02-19 11:30:00,4587,0.0
2748462,5798,2020-02-19 11:30:00,4587,0.0
2748463,7862,2020-02-19 11:30:00,4587,0.0
2744320,15682,2020-02-19 12:00:00,15074,6.0
2744319,15646,2020-02-19 12:00:00,15074,6.0
2744318,15616,2020-02-19 12:00:00,15074,6.0
2744317,15584,2020-02-19 12:00:00,15074,6.0
2744316,11474,2020-02-19 12:00:00,15074,6.0
2744315,2293,2020-02-19 12:00:00,15074,6.0
2745779,9667,2020-02-19 14:00:00,4989,6.0
2743590,16318,2020-02-19 14:00:00,4926,6.0
2745158,1833,2020-02-19 14:00:00,307,6.0
2745159,2442,2020-02-19 14:00:00,307,6.0
2745160,14548,2020-02-19 14:00:00,307,6.0
2745161,14866,2020-02-19 14:00:00,307,6.0
2745116,1833,2020-02-19 14:00:00,307,6.0
2747467,2811,2020-02-19 14:00:00,5121,6.0
2747468,10842,2020-02-19 14:00:00,5121,6.0
2747469,11186,2020-02-19 14:00:00,5121,6.0
2745780,12940,2020-02-19 14:00:00,4989,6.0
2744245,6334,2020-02-19 14:30:00,3571,6.0
2744246,15972,2020-02-19 14:30:00,3571,6.0
2742895,7864,2020-02-19 14:49:00,6360,6.0
2742896,8545,2020-02-19 14:49:00,6360,6.0
2742897,8763,2020-02-19 14:49:00,6360,6.0
2742898,17829,2020-02-19 14:49:00,6360,6.0
2742968,17716,2020-02-19 16:00:00,2498,6.0
2742967,17700,2020-02-19 16:00:00,2498,6.0
2742964,2677,2020-02-19 16:00:00,2498,6.0
2742965,3672,2020-02-19 16:00:00,2498,6.0
2742966,17698,2020-02-19 16:00:00,2498,6.0
2742971,17897,2020-02-19 16:00:00,2498,6.0
2742970,17889,2020-02-19 16:00:00,2498,6.0
2742969,17854,2020-02-19 16:00:00,2498,6.0
2742042,2288,2020-02-19 16:15:00,18538,6.0
2742043,7404,2020-02-19 16:15:00,18538,6.0
2742044,17843,2020-02-19 16:15:00,18538,6.0
2742045,18620,2020-02-19 16:15:00,18538,6.0
2747877,6653,2020-02-19 18:00:00,2311,6.0
2747876,5840,2020-02-19 18:00:00,2311,6.0
2747569,10136,2020-02-19 18:00:00,7825,6.0
2747570,14063,2020-02-19 18:00:00,7825,6.0
2747875,2748,2020-02-19 18:00:00,2311,6.0
2747874,2421,2020-02-19 18:00:00,2311,6.0
2747878,7825,2020-02-19 18:00:00,2311,6.0
2747879,9777,2020-02-19 18:00:00,2311,6.0
2745585,7945,2020-02-19 20:03:00,3690,6.0
2745584,4181,2020-02-19 20:03:00,3690,6.0
2740482,2293,2020-02-20 08:00:00,15074,6.0
2740483,11474,2020-02-20 08:00:00,15074,6.0
2740484,15584,2020-02-20 08:00:00,15074,6.0
2740485,15616,2020-02-20 08:00:00,15074,6.0
2740486,20472,2020-02-20 08:00:00,15074,6.0
2740487,20474,2020-02-20 08:00:00,15074,6.0
2740488,20489,2020-02-20 08:00:00,15074,6.0
2742746,17975,2020-02-20 08:30:00,6360,6.0
2742745,17933,2020-02-20 08:30:00,6360,6.0
2742747,17985,2020-02-20 08:30:00,6360,6.0
2742748,18141,2020-02-20 08:30:00,6360,6.0
2742175,20578,2020-02-20 08:30:00,18388,6.0
2742174,19346,2020-02-20 08:30:00,18388,6.0
2742173,18930,2020-02-20 08:30:00,18388,6.0
2741407,9667,2020-02-20 09:00:00,2288,6.0
2741406,4609,2020-02-20 09:00:00,2288,6.0
2745777,14153,2020-02-20 09:00:00,4989,6.0
2740616,20307,2020-02-20 09:00:00,4330,6.0
2740615,20295,2020-02-20 09:00:00,4330,6.0
2743043,8723,2020-02-20 09:00:00,8277,6.0
2743042,8632,2020-02-20 09:00:00,8277,6.0
2743041,8610,2020-02-20 09:00:00,8277,6.0
2743044,9984,2020-02-20 09:00:00,8277,6.0
2745882,16819,2020-02-20 09:30:00,13881,6.0
2743916,7450,2020-02-20 09:30:00,4926,6.0
2743917,10351,2020-02-20 09:30:00,4926,6.0
2743918,10465,2020-02-20 09:30:00,4926,6.0
2741799,21870,2020-02-20 10:00:00,4699,6.0
2741798,21154,2020-02-20 10:00:00,4699,6.0
2741797,19031,2020-02-20 10:00:00,4699,6.0
2741796,6621,2020-02-20 10:00:00,4699,6.0
2741795,5846,2020-02-20 10:00:00,4699,6.0
2741794,5173,2020-02-20 10:00:00,4699,6.0
2742353,13719,2020-02-20 10:30:00,4587,6.0
2742352,9600,2020-02-20 10:30:00,4587,6.0
2742354,15615,2020-02-20 10:30:00,4587,6.0
2742351,8812,2020-02-20 10:30:00,4587,6.0
2742350,8583,2020-02-20 10:30:00,4587,6.0
2742349,8149,2020-02-20 10:30:00,4587,6.0
2742348,8066,2020-02-20 10:30:00,4587,6.0
2742347,5798,2020-02-20 10:30:00,4587,6.0
2739347,20730,2020-02-20 10:30:00,3339,2.0
2739346,4330,2020-02-20 10:30:00,3339,2.0
2740293,2855,2020-02-20 12:00:00,2755,6.0
2740298,20701,2020-02-20 12:00:00,2755,6.0
2740297,20691,2020-02-20 12:00:00,2755,6.0
2740296,20547,2020-02-20 12:00:00,2755,6.0
2740294,20489,2020-02-20 12:00:00,2755,6.0
2742391,19632,2020-02-20 12:00:00,5470,6.0
2742390,19453,2020-02-20 12:00:00,5470,6.0
2742389,19285,2020-02-20 12:00:00,5470,6.0
2742388,19273,2020-02-20 12:00:00,5470,6.0
2742387,18229,2020-02-20 12:00:00,5470,6.0
2742386,13978,2020-02-20 12:00:00,5470,6.0
2742385,10899,2020-02-20 12:00:00,5470,6.0
2742384,6222,2020-02-20 12:00:00,5470,6.0
2742383,4974,2020-02-20 12:00:00,5470,6.0
2742382,3229,2020-02-20 12:00:00,5470,6.0
2738865,17897,2020-02-20 12:00:00,2498,6.0
2738864,17889,2020-02-20 12:00:00,2498,6.0
2738863,17854,2020-02-20 12:00:00,2498,6.0
2740295,20544,2020-02-20 12:00:00,2755,6.0
2738627,23649,2020-02-20 12:00:00,21266,6.0
2738626,23578,2020-02-20 12:00:00,21266,6.0
2738625,23560,2020-02-20 12:00:00,21266,6.0
2738624,23326,2020-02-20 12:00:00,21266,6.0
2738623,22794,2020-02-20 12:00:00,21266,6.0
2738622,22563,2020-02-20 12:00:00,21266,6.0
2738621,21910,2020-02-20 12:00:00,21266,6.0
2738620,21710,2020-02-20 12:00:00,21266,6.0
2738619,21675,2020-02-20 12:00:00,21266,6.0
2738860,17698,2020-02-20 12:00:00,2498,6.0
2738859,3672,2020-02-20 12:00:00,2498,6.0
2738858,2677,2020-02-20 12:00:00,2498,6.0
2738359,2855,2020-02-20 12:00:00,2755,6.0
2738360,10416,2020-02-20 12:00:00,2755,6.0
2738862,17716,2020-02-20 12:00:00,2498,6.0
2738861,17700,2020-02-20 12:00:00,2498,6.0
2738362,20547,2020-02-20 12:00:00,2755,6.0
2738363,21733,2020-02-20 12:00:00,2755,6.0
2738364,21734,2020-02-20 12:00:00,2755,6.0
2738365,21739,2020-02-20 12:00:00,2755,6.0
2738361,20544,2020-02-20 12:00:00,2755,6.0
2739962,2442,2020-02-20 14:00:00,307,6.0
2739961,2030,2020-02-20 14:00:00,307,6.0
2739944,2645,2020-02-20 14:00:00,307,6.0
2739943,2442,2020-02-20 14:00:00,307,6.0
2744858,15466,2020-02-20 14:30:00,4349,6.0
2744857,11338,2020-02-20 14:30:00,4349,6.0
2744856,3864,2020-02-20 14:30:00,4349,6.0
2738618,21241,2020-02-20 14:30:00,13032,6.0
2743906,13257,2020-02-20 14:30:00,4926,6.0
2743905,10509,2020-02-20 14:30:00,4926,6.0
2743904,8167,2020-02-20 14:30:00,4926,6.0
2743903,7419,2020-02-20 14:30:00,4926,6.0
2743902,4718,2020-02-20 14:30:00,4926,6.0
2737678,20730,2020-02-20 15:00:00,4330,6.0
2738699,21716,2020-02-20 15:00:00,2028,6.0
2738700,21726,2020-02-20 15:00:00,2028,6.0
2738695,2992,2020-02-20 15:00:00,2028,6.0
2738694,2170,2020-02-20 15:00:00,2028,6.0
2738698,21655,2020-02-20 15:00:00,2028,6.0
2738697,21518,2020-02-20 15:00:00,2028,6.0
2738696,21455,2020-02-20 15:00:00,2028,6.0
2737770,7216,2020-02-20 15:00:00,11327,6.0
2737771,12760,2020-02-20 15:00:00,11327,6.0
2737428,2599,2020-02-20 15:29:00,6672,6.0
2737429,2699,2020-02-20 15:29:00,6672,6.0
2736899,6684,2020-02-20 16:37:00,3694,6.0
2736898,4965,2020-02-20 16:37:00,3694,6.0
2736904,23755,2020-02-20 16:37:00,3694,6.0
2736903,13445,2020-02-20 16:37:00,3694,6.0
2736900,6922,2020-02-20 16:37:00,3694,6.0
2736901,7477,2020-02-20 16:37:00,3694,6.0
2736902,13073,2020-02-20 16:37:00,3694,6.0
2736802,7955,2020-02-20 16:45:00,14221,6.0
2736804,23822,2020-02-20 16:45:00,14221,6.0
2736803,13513,2020-02-20 16:45:00,14221,6.0
2736639,13363,2020-02-20 17:15:00,7477,6.0
2736638,4965,2020-02-20 17:15:00,7477,6.0
2736640,13513,2020-02-20 17:15:00,7477,6.0
2747574,2395,2020-02-20 18:00:00,2311,6.0
2747581,20848,2020-02-20 18:00:00,2311,6.0
2747580,17473,2020-02-20 18:00:00,2311,6.0
2747579,7806,2020-02-20 18:00:00,2311,6.0
2747578,7492,2020-02-20 18:00:00,2311,6.0
2747577,6597,2020-02-20 18:00:00,2311,6.0
2747576,2634,2020-02-20 18:00:00,2311,6.0
2747575,2510,2020-02-20 18:00:00,2311,6.0
2747583,20927,2020-02-20 18:00:00,2311,6.0
2747584,21775,2020-02-20 18:00:00,2311,6.0
2747582,20897,2020-02-20 18:00:00,2311,6.0
2736890,3338,2020-02-21 07:30:00,2810,5.0
2736885,13363,2020-02-21 08:15:00,10053,3.0
2736888,23984,2020-02-21 08:15:00,10053,3.0
2736886,23785,2020-02-21 08:15:00,10053,3.0
2736887,23833,2020-02-21 08:15:00,10053,3.0
2737228,3018,2020-02-21 08:30:00,6360,6.0
2737229,3047,2020-02-21 08:30:00,6360,6.0
2737230,4773,2020-02-21 08:30:00,6360,6.0
2737231,17933,2020-02-21 08:30:00,6360,6.0
2737232,17975,2020-02-21 08:30:00,6360,6.0
2737233,17985,2020-02-21 08:30:00,6360,6.0
2737246,3296,2020-02-21 08:30:00,6360,6.0
2737247,6787,2020-02-21 08:30:00,6360,6.0
2737248,18388,2020-02-21 08:30:00,6360,6.0
2737479,8545,2020-02-21 08:30:00,6360,6.0
2736955,23726,2020-02-21 08:30:00,6360,6.0
2736954,23694,2020-02-21 08:30:00,6360,6.0
2736953,23688,2020-02-21 08:30:00,6360,6.0
2736952,23636,2020-02-21 08:30:00,6360,6.0
2737483,25146,2020-02-21 08:30:00,6360,6.0
2737482,24930,2020-02-21 08:30:00,6360,6.0
2737481,24917,2020-02-21 08:30:00,6360,6.0
2737480,17829,2020-02-21 08:30:00,6360,6.0
2737478,7864,2020-02-21 08:30:00,6360,6.0
2735369,3675,2020-02-21 09:00:00,3707,0.0
2735441,7416,2020-02-21 09:00:00,6845,6.0
2735440,6960,2020-02-21 09:00:00,6845,6.0
2736224,24251,2020-02-21 09:00:00,4926,6.0
2736223,14502,2020-02-21 09:00:00,4926,6.0
2737542,25146,2020-02-21 09:00:00,7514,6.0
2737541,7419,2020-02-21 09:00:00,7514,6.0
2737540,6102,2020-02-21 09:00:00,7514,6.0
2736139,24729,2020-02-21 09:30:00,3193,6.0
2736138,3328,2020-02-21 09:30:00,3193,6.0
2736137,3125,2020-02-21 09:30:00,3193,6.0
2733789,15210,2020-02-21 09:55:00,11861,6.0
2734539,2761,2020-02-21 10:00:00,3571,2.0
2737154,23906,2020-02-21 10:00:00,23022,2.0
2737153,23880,2020-02-21 10:00:00,23022,2.0
2737152,20295,2020-02-21 10:00:00,23022,2.0
2737151,4330,2020-02-21 10:00:00,23022,2.0
2737150,3053,2020-02-21 10:00:00,23022,2.0
2737149,2973,2020-02-21 10:00:00,23022,2.0
2737155,23921,2020-02-21 10:00:00,23022,2.0
2737156,23932,2020-02-21 10:00:00,23022,2.0
2737157,23936,2020-02-21 10:00:00,23022,2.0
2737158,23960,2020-02-21 10:00:00,23022,2.0
2734833,11477,2020-02-21 10:00:00,8277,6.0
2734830,2899,2020-02-21 10:00:00,8277,6.0
2734831,8723,2020-02-21 10:00:00,8277,6.0
2734832,8991,2020-02-21 10:00:00,8277,6.0
2734355,25872,2020-02-21 10:00:00,3339,2.0
2734354,20730,2020-02-21 10:00:00,3339,2.0
2737582,20295,2020-02-21 10:00:00,23022,2.0
2737581,4330,2020-02-21 10:00:00,23022,2.0
2736052,15615,2020-02-21 10:45:00,4587,6.0
2736051,12994,2020-02-21 10:45:00,4587,6.0
2736049,10122,2020-02-21 10:45:00,4587,6.0
2736048,8583,2020-02-21 10:45:00,4587,6.0
2736050,11047,2020-02-21 10:45:00,4587,6.0
2736046,7904,2020-02-21 10:45:00,4587,6.0
2736045,5798,2020-02-21 10:45:00,4587,6.0
2736047,7953,2020-02-21 10:45:00,4587,6.0
2737110,5702,2020-02-21 12:00:00,4390,6.0
2737109,2981,2020-02-21 12:00:00,4390,6.0
2732938,4427,2020-02-21 12:30:00,3376,6.0
2732939,26910,2020-02-21 12:30:00,3376,6.0
2734384,2453,2020-02-21 14:00:00,307,6.0
2734383,2442,2020-02-21 14:00:00,307,6.0
2732218,28510,2020-02-21 14:00:00,6360,6.0
2732217,6787,2020-02-21 14:00:00,6360,6.0
2734439,14866,2020-02-21 14:00:00,307,6.0
2734438,2192,2020-02-21 14:00:00,307,6.0
2733827,2936,2020-02-21 14:00:00,6360,6.0
2733828,19313,2020-02-21 14:00:00,6360,6.0
2733829,25771,2020-02-21 14:00:00,6360,6.0
2733830,26085,2020-02-21 14:00:00,6360,6.0
2733861,26095,2020-02-21 14:00:00,6360,6.0
2733860,25771,2020-02-21 14:00:00,6360,6.0
2733859,9008,2020-02-21 14:00:00,6360,6.0
2733858,8991,2020-02-21 14:00:00,6360,6.0
2733831,26492,2020-02-21 14:00:00,6360,6.0
2733284,25872,2020-02-21 14:00:00,3339,2.0
2733283,20730,2020-02-21 14:00:00,3339,2.0
2733069,15252,2020-02-21 14:00:00,14697,2.0
2733071,26686,2020-02-21 14:00:00,14697,2.0
2733070,26607,2020-02-21 14:00:00,14697,2.0
2733197,6524,2020-02-21 14:00:00,5521,6.0
2733196,3125,2020-02-21 14:00:00,5521,6.0
2733195,2255,2020-02-21 14:00:00,5521,6.0
2733068,14753,2020-02-21 14:00:00,14697,2.0
2733199,27428,2020-02-21 14:00:00,5521,6.0
2733198,6821,2020-02-21 14:00:00,5521,6.0
2737122,4235,2020-02-21 14:30:00,4349,6.0
2737121,3864,2020-02-21 14:30:00,4349,6.0
2737120,2761,2020-02-21 14:30:00,4349,6.0
2737124,24249,2020-02-21 14:30:00,4349,6.0
2737123,15466,2020-02-21 14:30:00,4349,6.0
2731839,28794,2020-02-21 15:00:00,9756,6.0
2731840,28808,2020-02-21 15:00:00,9756,6.0
2731838,28792,2020-02-21 15:00:00,9756,6.0
2731835,7173,2020-02-21 15:00:00,9756,6.0
2737236,14112,2020-02-21 15:00:00,4954,6.0
2731833,6945,2020-02-21 15:00:00,9756,6.0
2731836,12760,2020-02-21 15:00:00,9756,6.0
2736875,20284,2020-02-21 15:00:00,3339,2.0
2731837,28769,2020-02-21 15:00:00,9756,6.0
2731834,7172,2020-02-21 15:00:00,9756,6.0
2737235,6652,2020-02-21 15:00:00,4954,6.0
2736873,2944,2020-02-21 15:00:00,3339,2.0
2735047,19343,2020-02-21 15:00:00,4628,0.0
2735046,11049,2020-02-21 15:00:00,4628,0.0
2735045,9445,2020-02-21 15:00:00,4628,0.0
2735044,3735,2020-02-21 15:00:00,4628,0.0
2735043,3721,2020-02-21 15:00:00,4628,0.0
2732058,28621,2020-02-21 15:00:00,4915,6.0
2736874,3315,2020-02-21 15:00:00,3339,2.0
2731752,15584,2020-02-21 16:00:00,15074,6.0
2731753,15682,2020-02-21 16:00:00,15074,6.0
2731754,20472,2020-02-21 16:00:00,15074,6.0
2731755,28789,2020-02-21 16:00:00,15074,6.0
2731756,31038,2020-02-21 16:00:00,15074,6.0
2731751,11474,2020-02-21 16:00:00,15074,6.0
2731750,2293,2020-02-21 16:00:00,15074,6.0
2731136,4142,2020-02-21 18:00:00,17349,6.0
2732475,15240,2020-02-21 22:30:00,3397,6.0
2732476,27535,2020-02-21 22:30:00,3397,6.0
2732477,27538,2020-02-21 22:30:00,3397,6.0
2732478,29300,2020-02-21 22:30:00,3397,6.0
2729196,7904,2020-02-22 08:00:00,4587,6.0
2729197,7953,2020-02-22 08:00:00,4587,6.0
2729198,8247,2020-02-22 08:00:00,4587,6.0
2729199,25401,2020-02-22 08:00:00,4587,6.0
2729368,21571,2020-02-22 09:00:00,3339,6.0
2730603,4330,2020-02-22 09:05:00,3339,6.0
2730604,20730,2020-02-22 09:05:00,3339,6.0
2731436,4915,2020-02-22 09:10:00,25146,5.0
2731437,29301,2020-02-22 09:10:00,25146,5.0
2731438,29537,2020-02-22 09:10:00,25146,5.0
2731803,30153,2020-02-22 09:30:00,4926,6.0
2731802,25111,2020-02-22 09:30:00,4926,6.0
2731801,20828,2020-02-22 09:30:00,4926,6.0
2731800,10351,2020-02-22 09:30:00,4926,6.0
2731799,8975,2020-02-22 09:30:00,4926,6.0
2731798,7830,2020-02-22 09:30:00,4926,6.0
2731373,33397,2020-02-22 09:30:00,9756,6.0
2731372,28794,2020-02-22 09:30:00,9756,6.0
2731371,28769,2020-02-22 09:30:00,9756,6.0
2731370,18394,2020-02-22 09:30:00,9756,6.0
2731369,7173,2020-02-22 09:30:00,9756,6.0
2731368,7172,2020-02-22 09:30:00,9756,6.0
2731367,6945,2020-02-22 09:30:00,9756,6.0
2728413,34640,2020-02-22 09:35:00,6360,6.0
2728412,34530,2020-02-22 09:35:00,6360,6.0
2728408,34517,2020-02-22 09:38:00,6360,6.0
2728407,34434,2020-02-22 09:38:00,6360,6.0
2732413,31064,2020-02-22 10:00:00,4699,6.0
2732411,19031,2020-02-22 10:00:00,4699,6.0
2732368,3125,2020-02-22 10:00:00,5521,6.0
2732369,3682,2020-02-22 10:00:00,5521,6.0
2732370,5812,2020-02-22 10:00:00,5521,6.0
2732372,6821,2020-02-22 10:00:00,5521,6.0
2732373,27850,2020-02-22 10:00:00,5521,6.0
2732374,28704,2020-02-22 10:00:00,5521,6.0
2732375,31064,2020-02-22 10:00:00,5521,6.0
2732376,34276,2020-02-22 10:00:00,5521,6.0
2732409,5173,2020-02-22 10:00:00,4699,6.0
2732410,5846,2020-02-22 10:00:00,4699,6.0
2732371,6524,2020-02-22 10:00:00,5521,6.0
2732412,26915,2020-02-22 10:00:00,4699,6.0
2728006,17933,2020-02-22 14:00:00,6360,6.0
2728007,17975,2020-02-22 14:00:00,6360,6.0
2728028,2936,2020-02-22 14:00:00,6360,6.0
2728034,3183,2020-02-22 14:00:00,6360,6.0
2728035,5948,2020-02-22 14:00:00,6360,6.0
2728008,17985,2020-02-22 14:00:00,6360,6.0
2730739,31193,2020-02-22 14:00:00,4830,2.0
2729525,21440,2020-02-22 14:00:00,25528,2.0
2730191,31902,2020-02-22 14:00:00,3339,2.0
2730190,20730,2020-02-22 14:00:00,3339,2.0
2730189,20295,2020-02-22 14:00:00,3339,2.0
2727245,36194,2020-02-22 14:00:00,18388,6.0
2727244,20578,2020-02-22 14:00:00,18388,6.0
2727243,19346,2020-02-22 14:00:00,18388,6.0
2727242,18930,2020-02-22 14:00:00,18388,6.0
2732183,4531,2020-02-22 14:30:00,28247,6.0
2731810,3328,2020-02-22 14:30:00,3193,6.0
2731809,3273,2020-02-22 14:30:00,3193,6.0
2731808,3165,2020-02-22 14:30:00,3193,6.0
2731807,3046,2020-02-22 14:30:00,3193,6.0
2731806,2842,2020-02-22 14:30:00,3193,6.0
2731805,2359,2020-02-22 14:30:00,3193,6.0
2732184,28169,2020-02-22 14:30:00,28247,6.0
2732185,28194,2020-02-22 14:30:00,28247,6.0
2732186,28411,2020-02-22 14:30:00,28247,6.0
2732187,28509,2020-02-22 14:30:00,28247,6.0
2731811,3489,2020-02-22 14:30:00,3193,6.0
2731707,25111,2020-02-22 14:30:00,4926,6.0
2731705,4122,2020-02-22 14:30:00,4926,6.0
2731704,3315,2020-02-22 14:30:00,4926,6.0
2731706,8975,2020-02-22 14:30:00,4926,6.0
2731812,28823,2020-02-22 14:30:00,3193,6.0
2731814,29006,2020-02-22 14:30:00,3193,6.0
2731813,28953,2020-02-22 14:30:00,3193,6.0
2731815,33918,2020-02-22 14:30:00,3193,6.0
2731170,15466,2020-02-22 14:30:00,4349,6.0
2731169,11951,2020-02-22 14:30:00,4349,6.0
2731168,3971,2020-02-22 14:30:00,4349,6.0
2727793,25918,2020-02-22 14:30:00,5494,0.0
2730683,35835,2020-02-22 15:00:00,3656,2.0
2730682,33080,2020-02-22 15:00:00,3656,2.0
2730681,30693,2020-02-22 15:00:00,3656,2.0
2730680,30204,2020-02-22 15:00:00,3656,2.0
2730679,14661,2020-02-22 15:00:00,3656,2.0
2730475,30122,2020-02-22 16:00:00,30047,6.0
2730476,30124,2020-02-22 16:00:00,30047,6.0
2730477,30126,2020-02-22 16:00:00,30047,6.0
2730478,30131,2020-02-22 16:00:00,30047,6.0
2730479,30140,2020-02-22 16:00:00,30047,6.0
2730480,30146,2020-02-22 16:00:00,30047,6.0
2730481,30161,2020-02-22 16:00:00,30047,6.0
2730482,30251,2020-02-22 16:00:00,30047,6.0
2730483,30279,2020-02-22 16:00:00,30047,6.0
2730484,30377,2020-02-22 16:00:00,30047,6.0
2730485,30506,2020-02-22 16:00:00,30047,6.0
2730471,30102,2020-02-22 16:00:00,30047,6.0
2730472,30107,2020-02-22 16:00:00,30047,6.0
2730473,30112,2020-02-22 16:00:00,30047,6.0
2730474,30117,2020-02-22 16:00:00,30047,6.0
2730470,30099,2020-02-22 16:00:00,30047,6.0
2730487,31064,2020-02-22 16:00:00,30047,6.0
2730486,30882,2020-02-22 16:00:00,30047,6.0
2730489,34226,2020-02-22 16:00:00,30047,6.0
2730488,34133,2020-02-22 16:00:00,30047,6.0
2730469,10941,2020-02-22 16:00:00,30047,6.0
2725920,36717,2020-02-22 18:00:00,17349,6.0
2729846,33269,2020-02-22 19:00:00,9062,0.0
2740315,13513,2020-02-23 07:00:00,7863,6.0
2740316,17075,2020-02-23 07:00:00,7863,6.0
2725205,28457,2020-02-23 08:30:00,6360,6.0
2725197,37024,2020-02-23 08:30:00,6360,6.0
2725198,37028,2020-02-23 08:30:00,6360,6.0
2725096,6787,2020-02-23 08:30:00,6360,6.0
2726407,36434,2020-02-23 09:00:00,18538,6.0
2726406,9667,2020-02-23 09:00:00,18538,6.0
2745776,13257,2020-02-23 09:00:00,14066,6.0
2725990,13672,2020-02-23 09:30:00,4926,6.0
2725991,37247,2020-02-23 09:30:00,4926,6.0
2728100,35270,2020-02-23 09:30:00,25146,5.0
2728099,29537,2020-02-23 09:30:00,25146,5.0
2728098,29301,2020-02-23 09:30:00,25146,5.0
2728097,14066,2020-02-23 09:30:00,25146,5.0
2728096,13257,2020-02-23 09:30:00,25146,5.0
2725767,27850,2020-02-23 10:00:00,5521,6.0
2725765,6821,2020-02-23 10:00:00,5521,6.0
2725766,21870,2020-02-23 10:00:00,5521,6.0
2725764,5931,2020-02-23 10:00:00,5521,6.0
2725763,5812,2020-02-23 10:00:00,5521,6.0
2723530,38140,2020-02-23 10:50:00,8277,6.0
2723528,8723,2020-02-23 10:50:00,8277,6.0
2723526,8612,2020-02-23 10:50:00,8277,6.0
2723527,8632,2020-02-23 10:50:00,8277,6.0
2723531,39882,2020-02-23 10:50:00,8277,6.0
2723529,8793,2020-02-23 10:50:00,8277,6.0
2724873,6399,2020-02-23 14:00:00,25528,6.0
2721728,26085,2020-02-23 14:00:00,6360,6.0
2721729,37028,2020-02-23 14:00:00,6360,6.0
2721611,20730,2020-02-23 14:18:00,3339,6.0
2725963,36901,2020-02-23 14:30:00,4926,6.0
2725962,36886,2020-02-23 14:30:00,4926,6.0
2725961,25528,2020-02-23 14:30:00,4926,6.0
2725960,25342,2020-02-23 14:30:00,4926,6.0
2725959,6399,2020-02-23 14:30:00,4926,6.0
2721896,29537,2020-02-23 15:00:00,25146,5.0
2730490,3738,2020-02-23 15:00:00,4954,6.0
2730491,6222,2020-02-23 15:00:00,4954,6.0
