H(pos|user)/H(pos)
0.17442009119714927
5.218344230866645e-07
5.218344230866645e-07
5.218344230866645e-07
5.218344230866645e-07
5.218344230866645e-07
5.218344230866645e-07
5.218344230866645e-07
5.218344230866645e-07
5.22479469548401e-07
5.218344230866643e-07
5.218344230866643e-07
5.218344230866643e-07
5.218344230866643e-07
5.218344230866643e-07
5.218344230866643e-07
5.218344230866643e-07
5.218344230866643e-07
5.218344230866643e-07
5.22479469548401e-07
5.218344230866645e-07
5.218344230866645e-07
5.218344230866645e-07
5.218344230866645e-07
5.218344230866645e-07
5.218344230866645e-07
5.218344230866645e-07
5.218344230866645e-07
5.218344230866645e-07
5.241796899104915e-07
5.241796899104915e-07
5.241796899104915e-07
5.241796899104915e-07
5.241796899104915e-07
5.241796899104915e-07
5.241796899104915e-07
5.241796899104915e-07
5.241796899104915e-07
5.241796899104915e-07
5.22479469548401e-07
5.218344230866645e-07
5.218344230866645e-07
5.218344230866645e-07
5.218344230866645e-07
5.218344230866645e-07
5.218344230866645e-07
5.218344230866645e-07
5.218344230866645e-07
5.218344230866645e-07
5.22479469548401e-07
5.218344230866645e-07
5.218344230866645e-07
5.218344230866645e-07
5.218344230866645e-07
5.218344230866645e-07
5.218344230866645e-07
5.218344230866645e-07
5.218344230866645e-07
5.218344230866645e-07
5.22479469548401e-07
5.218344230866645e-07
5.218344230866645e-07
5.218344230866645e-07
5.218344230866645e-07
5.218344230866645e-07
5.218344230866645e-07
5.218344230866645e-07
5.218344230866645e-07
5.218344230866645e-07
5.22479469548401e-07
5.218344230866643e-07
5.218344230866643e-07
5.218344230866643e-07
5.218344230866643e-07
5.218344230866643e-07
5.218344230866643e-07
5.218344230866643e-07
5.218344230866643e-07
5.218344230866643e-07
5.22479469548401e-07
5.218344230866643e-07
5.218344230866643e-07
5.218344230866643e-07
5.218344230866643e-07
5.218344230866643e-07
5.218344230866643e-07
5.218344230866643e-07
5.218344230866643e-07
5.218344230866643e-07
5.22479469548401e-07
5.218344230866643e-07
5.218344230866643e-07
5.218344230866643e-07
5.218344230866643e-07
5.218344230866643e-07
5.218344230866643e-07
5.218344230866643e-07
5.218344230866643e-07
5.218344230866643e-07
