H(pos|user)/H(pos)
0.43856932404545756
0.43799709481778465
0.44009103611409717
0.4354118330267431
0.42346650809057196
0.4224583568503725
0.410107022607688
0.40306388683339855
0.3981074941632008
0.3875972799727846
0.3723589231176983
0.36291336955452885
0.3543481710078347
0.3478759602198418
0.3461610083143168
0.3445559174915981
0.3313841661469462
0.3266552350864235
0.3263858221378536
0.3223393107825082
0.3289846224756517
0.3396894200756031
0.3427100864182962
0.34753313213833875
0.3498216952224246
0.3522884167319235
0.35289501316657834
0.36029696809104106
0.36059553540547706
0.38606934078727506
0.38814854405633986
0.3839374318664691
0.3789170034260512
0.37763817764052193
0.3717292775664991
0.37466682631948806
0.35914711563712326
0.3545760869121272
0.35271891622004753
0.34302380381029257
0.33650164684111256
0.3319225682370217
0.3302615258149065
0.32671599329419654
0.32406159566608134
0.31856027332774245
0.31709192015970666
0.312198030107329
0.30830743784588766
0.3074130748320128
0.3135412539899918
0.3186965538484247
0.314514380765599
0.31680525196998033
0.3281001417712694
0.32501987423772516
0.32040419048920965
0.3208674005149379
0.323769450529495
0.32250710465392585
0.329664302508119
0.32586868426014864
0.3275378970447072
0.33206861199707044
0.33645064059910107
0.33628493457906306
0.33525854864774884
0.3373061829738958
0.3269279268817588
0.36383504722110954
0.37662037705403967
0.37458328470388425
0.3781495822483027
0.37667826961714235
0.37356432905817705
0.3736216725265424
0.36843505136122867
0.36070738777758476
0.3526160821148416
0.349300514171569
0.33844031390882645
0.32907099862650513
0.3307577734135818
0.3326025601753629
0.3297847346697862
0.3172457740641785
0.3177909576575855
0.32289234565952585
0.32120959352076295
0.3273711487258371
0.32813965975948545
0.3319467430893038
0.33326474240158427
0.33486381168499896
0.33379029174989583
0.3390678204438553
0.3365272967796854
0.34556779249729125
0.3399211558501533
