H(pos|user)/H(pos)
5.22479469548401e-07
5.22479469548401e-07
5.22479469548401e-07
5.22479469548401e-07
0.3165640625557901
0.3728061961843717
0.3692950949033132
0.36742657762656916
0.3651824452959444
0.3625691019558363
0.3614913667395156
0.3578089577981768
0.35588846959747483
0.3508916231666699
0.3489910156390955
0.34525614997560505
0.3416323869959859
0.3387672929850915
0.33658175986848726
5.241796899104915e-07
5.22479469548401e-07
5.22479469548401e-07
5.22479469548401e-07
5.22479469548401e-07
0.34633760642564576
0.380082318760947
0.3755860018868004
0.3741557637330186
0.37363946763929073
0.3736349394828626
0.373380060595885
0.37307415209458916
0.3727285639464233
0.37197660440128877
0.3717936650783578
0.3707208324901213
0.3691700505524821
0.36880522313882314
0.36855163800109947
5.241796899104914e-07
5.22479469548401e-07
5.22479469548401e-07
5.22479469548401e-07
5.22479469548401e-07
0.31680007351541195
0.3664895707956814
0.3631288530245847
0.361752791335884
0.35965453325603297
0.357664762105465
0.3545153577735947
0.3513150904115819
0.3470192790908304
0.3429112413890268
0.3375194619563909
0.3342795744794475
0.32896247972928855
0.32498426092197924
0.3203116977221173
5.241796899104914e-07
5.22479469548401e-07
5.22479469548401e-07
5.22479469548401e-07
5.22479469548401e-07
0.3135625344702077
0.3648329661268078
0.36065468496799863
0.3598795068943641
0.35896299505426127
0.3563574859503726
0.353979726129734
0.3508645736940401
0.3483923198026601
0.3451222020996635
0.3421242087559972
0.3393676713808461
0.33733388283021587
0.3336744133737469
0.3307015969215988
5.22479469548401e-07
5.22479469548401e-07
5.22479469548401e-07
5.22479469548401e-07
5.22479469548401e-07
0.3244778211137918
0.36355749553908323
0.35828967832337055
0.3564650693501652
0.35557902135389186
0.3520219082667235
0.351524152116814
0.35118907371498026
0.3505303237375372
0.34920938937046175
0.3475424369927383
0.34644368215552124
0.3449295254642764
0.3438066029917987
0.3410160553848431
