H(pos|user)/H(pos)
0.2616487288595778
5.241796899104915e-07
5.241796899104915e-07
5.241796899104915e-07
5.241796899104915e-07
5.241796899104915e-07
5.241796899104915e-07
5.241796899104915e-07
5.241796899104915e-07
5.241796899104915e-07
5.241796899104915e-07
5.241796899104915e-07
5.241796899104915e-07
5.241796899104915e-07
5.241796899104915e-07
5.241796899104915e-07
5.241796899104915e-07
5.241796899104915e-07
5.241796899104915e-07
5.241796899104915e-07
5.241796899104915e-07
5.241796899104915e-07
5.241796899104915e-07
5.241796899104915e-07
5.241796899104915e-07
5.241796899104915e-07
5.241796899104915e-07
5.241796899104915e-07
5.241796899104915e-07
5.241796899104915e-07
5.241796899104915e-07
5.241796899104915e-07
5.241796899104915e-07
5.241796899104915e-07
5.241796899104915e-07
5.241796899104915e-07
5.241796899104915e-07
5.241796899104915e-07
5.241796899104915e-07
5.241796899104915e-07
5.241796899104915e-07
5.241796899104915e-07
5.241796899104915e-07
5.241796899104915e-07
5.241796899104915e-07
5.241796899104915e-07
5.241796899104915e-07
5.241796899104915e-07
5.241796899104915e-07
5.241796899104915e-07
5.241796899104915e-07
5.241796899104915e-07
5.241796899104915e-07
5.241796899104915e-07
5.241796899104915e-07
5.241796899104915e-07
5.241796899104915e-07
5.241796899104915e-07
5.241796899104915e-07
5.241796899104915e-07
5.241796899104915e-07
5.241796899104915e-07
5.241796899104915e-07
5.241796899104915e-07
5.241796899104915e-07
5.241796899104915e-07
5.241796899104915e-07
5.241796899104915e-07
5.241796899104915e-07
5.241796899104915e-07
5.241796899104915e-07
5.241796899104915e-07
5.241796899104915e-07
5.241796899104915e-07
5.241796899104915e-07
5.241796899104915e-07
5.241796899104915e-07
5.241796899104915e-07
5.241796899104915e-07
5.241796899104915e-07
5.241796899104915e-07
5.241796899104915e-07
5.241796899104915e-07
5.241796899104915e-07
5.241796899104915e-07
5.241796899104915e-07
5.241796899104915e-07
5.241796899104915e-07
5.241796899104915e-07
5.241796899104915e-07
5.241796899104915e-07
5.241796899104915e-07
5.241796899104915e-07
5.241796899104915e-07
5.241796899104915e-07
5.241796899104915e-07
5.241796899104915e-07
5.241796899104915e-07
5.241796899104915e-07
